"Gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ADAL"	"ADAL"	-0.11328374558373	5.06901865468367	-0.705155179549553	0.482407798617455	0.852468636182992	-5.74544699359214
"MOGAT3"	"MOGAT3"	0.0441333179712933	4.00613791462245	0.70513630370709	0.482419491335118	0.852468636182992	-5.74545953046787
"SRGN"	"SRGN"	-0.357312588244016	8.40350380288776	-0.705118388391592	0.482430589195131	0.852468636182992	-5.7454714290779
"RUSC1"	"RUSC1"	0.106777668961726	8.70590207277551	0.705022761851462	0.482489828601614	0.852468636182992	-5.74553493520468
"ZNF536"	"ZNF536"	0.338260727995217	5.24313329535714	0.705020153790014	0.482491444318236	0.852468636182992	-5.7455366671137
"WWTR1-AS1"	"WWTR1-AS1"	-0.0597073961961705	4.30977935102041	-0.704982014824697	0.482515072078209	0.852468636182992	-5.74556199294732
"TMEM126B"	"TMEM126B"	0.138758818842112	9.74560721519388	0.704875685216094	0.482580948513195	0.852482942472767	-5.74563259300264
"PTPN12"	"PTPN12"	0.097554182287082	5.78457801167347	0.704832597191131	0.48260764508219	0.852482942472767	-5.74566119931552
"DERL1"	"DERL1"	-0.102811943454545	7.9950626304898	-0.704722028252762	0.482676155346133	0.852529346578367	-5.74573459856348
"SIGLEC10"	"SIGLEC10"	0.125595381827753	5.70766411559184	0.704487174896361	0.482821692005708	0.852549115832994	-5.74589046404908
"MMP20"	"MMP20"	0.0423412718516762	3.78710154877551	0.704482964799928	0.4828243011881	0.852549115832994	-5.74589325770135
"LOC100507377"	"LOC100507377"	0.0657415719330148	4.09427076116327	0.704347050934977	0.482908537181835	0.852549115832994	-5.74598343585548
"ASCC3"	"ASCC3"	-0.116814157655496	8.0273678460102	-0.704336344529402	0.482915173087058	0.852549115832994	-5.74599053876954
"SMCO1"	"SMCO1"	-0.0454364570143539	3.96822098276531	-0.704298455311698	0.482938657493763	0.852549115832994	-5.74601567462601
"SPEF1"	"SPEF1"	-0.0975089370478468	5.49366261747959	-0.704283826237874	0.482947725020808	0.852549115832994	-5.74602537925336
"SEC14L4"	"SEC14L4"	0.199759720976077	5.82852529923469	0.704226860805405	0.482983034753726	0.852549115832994	-5.7460631670523
"LOC101929528"	"LOC101929528"	0.0435306541770353	3.84848342281633	0.703907387210389	0.483181085215895	0.852824122685824	-5.74627503259944
"SLC9A8"	"SLC9A8"	-0.0849953993110013	6.23532161032653	-0.703780130845534	0.483259987404073	0.852888800784925	-5.74635939881622
"PSMC5"	"PSMC5"	0.0677295423540762	10.4318430296735	0.703687413359044	0.483317479080976	0.852915684208388	-5.74642085754532
"RNF185-AS1"	"RNF185-AS1"	0.0753694395550246	4.48513707007143	0.703501421699109	0.483432818989921	0.853044639418916	-5.74654411985989
"HNF4A-AS1"	"HNF4A-AS1"	0.0378035361004807	3.85927211845918	0.703401688875005	0.483494673037956	0.853079201497078	-5.7466102025522
"SEC62"	"SEC62"	-0.124656771114831	5.74573801538776	-0.703086433314394	0.483690222432474	0.85321178717199	-5.74681902906272
"LINC02274"	"LINC02274"	0.0517350978516751	3.90914660995918	0.703000583527508	0.48374348161592	0.85321178717199	-5.74687588025347
"BOK"	"BOK"	-0.177409603985645	7.50605146360204	-0.702936458360783	0.48378326546541	0.85321178717199	-5.74691834055041
"LINC01551"	"LINC01551"	-0.0907509326794242	5.42294844227551	-0.702780968222777	0.483879740477196	0.85321178717199	-5.74702128199464
"APBA2"	"APBA2"	0.239400683550245	5.86402152477551	0.702769565827487	0.483886815595189	0.85321178717199	-5.7470288300051
"DPYSL5"	"DPYSL5"	0.187675580770337	6.08957548445918	0.702594073815987	0.483995714525456	0.85321178717199	-5.74714498466147
"IGFBP2"	"IGFBP2"	0.304047989234455	7.77880540489796	0.702557150218001	0.484018628628071	0.85321178717199	-5.7471694199993
"A2ML1"	"A2ML1"	-0.193582574301436	6.25089277407143	-0.702524522027949	0.484038877577189	0.85321178717199	-5.74719101166024
"UGP2"	"UGP2"	0.109445055665075	10.2405890175102	0.702323900983005	0.484163392601928	0.85321178717199	-5.74732375056626
"ENTPD3-AS1"	"ENTPD3-AS1"	-0.0512484076076545	4.19839049635714	-0.702267943185187	0.484198125835938	0.85321178717199	-5.74736076779393
"PDE9A"	"PDE9A"	0.152755841287084	7.04805637855102	0.702194572551734	0.48424366936718	0.85321178717199	-5.7474092995477
"RPS18"	"RPS18"	0.062174423779906	13.844620394898	0.702189135885069	0.484247044176329	0.85321178717199	-5.7474128954867
"OR2L13"	"OR2L13"	0.0297165401866035	3.48834014162245	0.702185459894294	0.484249326053804	0.85321178717199	-5.74741532685771
"ELL2"	"ELL2"	-0.279203063822965	8.21855292965306	-0.702061299004275	0.484326402612908	0.85321178717199	-5.74749744186402
"KIAA0355"	"KIAA0355"	-0.0754741496363618	8.3041084197449	-0.702003840636755	0.484362073886651	0.85321178717199	-5.7475354376496
"ETAA1"	"ETAA1"	0.0671701130813398	7.04496285670408	0.701841880812886	0.484462629484161	0.85321178717199	-5.74764252108566
"EMC8"	"EMC8"	-0.111875911468898	8.97775033654082	-0.70183115965637	0.484469286307742	0.85321178717199	-5.74764960876059
"STRIP1"	"STRIP1"	-0.0836629062296623	7.89901750952041	-0.701825857023085	0.484472578759798	0.85321178717199	-5.74765311425148
"BIRC7"	"BIRC7"	-0.11053584583732	5.40181481203061	-0.701795919122885	0.48449116769874	0.85321178717199	-5.74767290525424
"NOP9"	"NOP9"	0.121678059535888	7.31773577020408	0.701761708734443	0.484512409977161	0.85321178717199	-5.74769551964196
"RNF11"	"RNF11"	0.141733819779905	9.94178339423469	0.701662044959838	0.484574297190705	0.85321178717199	-5.747761395029
"A2M"	"A2M"	-0.143554995755977	10.4240480082143	-0.701654589719503	0.484578926771344	0.85321178717199	-5.74776632239366
"LOC105372762"	"LOC105372762"	0.0639564236602892	3.74353196259184	0.70164689214753	0.484583706861455	0.85321178717199	-5.74777140986733
"CRIP2"	"CRIP2"	-0.193825334803828	8.84421194252041	-0.701645794221017	0.484584388661374	0.85321178717199	-5.74777213550362
"MBTPS1"	"MBTPS1"	-0.0881618647272697	8.10332048715306	-0.70144567632743	0.484708668422638	0.853356163186854	-5.74790437769573
"NPB"	"NPB"	-0.0817301372009522	7.20449168842857	-0.701279392037548	0.484811949749596	0.853437378491619	-5.74801423353108
"LANCL1"	"LANCL1"	0.0864994715598106	7.23260558660204	0.7012077000846	0.484856482285848	0.853437378491619	-5.74806158892226
"MIR1244-3"	"MIR1244-3"	0.0497978277990452	11.8777556330612	0.70113132588742	0.484903925744334	0.853437378491619	-5.74811203185352
"ZNF304"	"ZNF304"	-0.135115468330143	6.40267310277551	-0.701098479252639	0.484924330776314	0.853437378491619	-5.74813372442697
"ENPP5"	"ENPP5"	0.168068727344498	5.34610789985714	0.701031045173539	0.484966223748718	0.853437378491619	-5.74817825608855
"TRPA1"	"TRPA1"	0.155828400267945	4.688032332	0.700721279496885	0.485158689187241	0.853490527772312	-5.74838276261351
"RENBP"	"RENBP"	-0.0903555838564589	6.18165644429592	-0.700643476517581	0.485207036793157	0.853490527772312	-5.74843411389638
"TRUB1"	"TRUB1"	-0.16075727061722	8.01463227332653	-0.700601756507494	0.4852329631462	0.853490527772312	-5.74846164748564
"HSH2D"	"HSH2D"	-0.109897633464112	4.45661694204082	-0.700585702140139	0.485242940125188	0.853490527772312	-5.74847224231355
"FEM1B"	"FEM1B"	-0.154047258095694	7.9774989522449	-0.700463340103507	0.485318985661117	0.853490527772312	-5.74855298532878
"GON4L"	"GON4L"	-0.140127574081341	6.65703641007143	-0.700393405132636	0.485362451776573	0.853490527772312	-5.74859912703955
"IGFALS"	"IGFALS"	0.0784957733301432	6.03353864517347	0.700179227226909	0.485495581347611	0.853490527772312	-5.74874040903379
"WNT2"	"WNT2"	-0.101645430569375	6.44358985535714	-0.700143105467131	0.485518036035527	0.853490527772312	-5.74876423246218
"ACLY"	"ACLY"	-0.156326742516745	8.50267898735714	-0.700141599183125	0.48551897241253	0.853490527772312	-5.7487652258771
"NFIX"	"NFIX"	-0.219057882220094	6.61229473067347	-0.700132960180424	0.485524342842211	0.853490527772312	-5.74877092337682
"METTL6"	"METTL6"	0.103992085363637	6.32322053288776	0.70003701332188	0.485583990331474	0.853490527772312	-5.74883419651447
"TTN-AS1"	"TTN-AS1"	0.127887035220098	5.45159105331633	0.699919241689448	0.485657211180496	0.853490527772312	-5.74891185049487
"LIPE"	"LIPE"	0.151058004248802	7.31231789445918	0.699857556826406	0.485695564246586	0.853490527772312	-5.74895251790855
"ADAMTS10"	"ADAMTS10"	-0.0728420598181803	5.6824582940102	-0.699764235638371	0.485753590619255	0.853490527772312	-5.74901403568474
"LOC100996756"	"LOC100996756"	-0.146560575913877	5.63504086455102	-0.69974655480429	0.485764584850531	0.853490527772312	-5.74902569006118
"CARHSP1"	"CARHSP1"	0.13444443173206	7.34816623386735	0.699732579309661	0.485773275138001	0.853490527772312	-5.74903490184551
"APEH"	"APEH"	-0.152162859224878	7.89466269081633	-0.699722313030274	0.485779659003628	0.853490527772312	-5.74904166862792
"MKNK1"	"MKNK1"	-0.20330476767464	6.44623017146939	-0.69972037759236	0.485780862519344	0.853490527772312	-5.74904294431638
"GMEB1"	"GMEB1"	-0.114754761057415	7.60642444066327	-0.699689778581174	0.485799890157475	0.853490527772312	-5.74906311231439
"MDM2"	"MDM2"	-0.109067273162678	5.02469098428571	-0.699323959084495	0.486027402455299	0.853806986740386	-5.74930415864196
"MAP3K12"	"MAP3K12"	-0.106247878555021	7.1945650585102	-0.699259316224207	0.486067611551704	0.853806986740386	-5.74934674024596
"PPIL6"	"PPIL6"	0.0452192814449761	4.04648514202041	0.698993330835622	0.486233078779926	0.853806986740386	-5.74952190940671
"TAMM41"	"TAMM41"	-0.0862776145263151	6.18292990893878	-0.698904562069631	0.486288307951357	0.853806986740386	-5.74958035490009
"AFP"	"AFP"	0.0588595444736875	4.60762106396939	0.698832720594553	0.48633300800965	0.853806986740386	-5.74962765006231
"LINC01085"	"LINC01085"	0.042713471703351	3.77347307534694	0.698814315954408	0.486344459814698	0.853806986740386	-5.74963976555464
"EN1"	"EN1"	-0.209669924014352	7.52530257915306	-0.698814014416299	0.486344647440118	0.853806986740386	-5.74963996404993
"SLC22A25"	"SLC22A25"	0.119259815803828	6.18133032256122	0.698812568136324	0.486345547356399	0.853806986740386	-5.74964091610006
"TSPAN9"	"TSPAN9"	0.0582952191196195	5.23757571922449	0.698788142997429	0.486360745506328	0.853806986740386	-5.74965699426714
"KCTD5"	"KCTD5"	-0.0692157863397105	6.03416671405102	-0.698505677547391	0.486536524034774	0.853978239328074	-5.74984289045028
"ZNF706"	"ZNF706"	-0.127993711071767	8.0418592002551	-0.69849539910883	0.486542920974757	0.853978239328074	-5.74984965349495
"BLMH"	"BLMH"	-0.151906261770334	9.1154267605	-0.698294639194672	0.486667876167498	0.854123282146836	-5.74998173049652
"KIAA0513"	"KIAA0513"	-0.0558347537416246	4.24737571188775	-0.698209168931306	0.486721079150391	0.854142382444339	-5.75003794872887
"LINS1"	"LINS1"	-0.108028785669855	6.04816905502041	-0.697919564686601	0.486901373877084	0.854384492171899	-5.75022838586901
"FAM171A1"	"FAM171A1"	0.185195917755985	8.26637069404082	0.697733866942879	0.487017000314366	0.854513093744662	-5.7503504553371
"UQCRC1"	"UQCRC1"	-0.106896829325359	10.6981493199082	-0.697455760015043	0.487190194362973	0.854642885638786	-5.75053321040112
"LINC02493"	"LINC02493"	0.0655905519234468	4.21034883785714	0.697443195039801	0.487198020132506	0.854642885638786	-5.75054146564148
"SIRT3"	"SIRT3"	0.0766257374449779	8.54322208539796	0.697411104285632	0.487218007340825	0.854642885638786	-5.75056254873101
"CCSER1"	"CCSER1"	-0.148967027598084	4.43660685204082	-0.697273991337373	0.487303410993029	0.854718410017581	-5.75065261883689
"MALSU1"	"MALSU1"	0.119700747301433	9.13551309865306	0.697075681473479	0.487426946938727	0.854753111785169	-5.75078285847176
"GPRIN1"	"GPRIN1"	0.139978373377993	6.30908779039796	0.696876951030022	0.487550762105318	0.854753111785169	-5.75091333755189
"HIST1H4I"	"HIST1H4I"	0.0805121213349294	6.32505902280612	0.696815755810697	0.487588892077099	0.854753111785169	-5.75095350866366
"FER"	"FER"	0.0699957354162688	6.98658320860204	0.696796628634687	0.487600810315291	0.854753111785169	-5.75096606382926
"IDNK"	"IDNK"	-0.082370212746409	7.44164674953061	-0.696760317484489	0.487623436412304	0.854753111785169	-5.75098989769582
"KIAA1656"	"KIAA1656"	0.0668217572200955	4.93194706469388	0.696600950290188	0.487722747634582	0.854753111785169	-5.75109448839962
"EPB41L1"	"EPB41L1"	0.134256902468902	5.15344096110204	0.696588679865242	0.487730394529202	0.854753111785169	-5.75110254034515
"LOC100288966"	"LOC100288966"	-0.0293645852153102	3.61054261197959	-0.69656870283169	0.487742844301391	0.854753111785169	-5.75111564912527
"RLN2"	"RLN2"	0.111483346502392	4.26513927581633	0.696545866507514	0.487757076208983	0.854753111785169	-5.75113063369489
"TECR"	"TECR"	0.0976778262488089	10.4336880483163	0.696506143090158	0.487781832924797	0.854753111785169	-5.75115669795384
"PHLDA3"	"PHLDA3"	0.102624929641148	6.43940001711224	0.696427483288817	0.487830857887583	0.854753111785169	-5.75120830572541
"UNC13A"	"UNC13A"	0.113162531808614	5.8025464265	0.696327754236415	0.48789301820734	0.854753111785169	-5.75127372849438
"TGM4"	"TGM4"	0.0672026530191401	4.62894904890816	0.696283576291774	0.487920555353475	0.854753111785169	-5.75130270648952
"YIF1A"	"YIF1A"	0.0843329581100498	9.41746320610204	0.696235880286253	0.487950286345209	0.854753111785169	-5.75133399007256
"EPOP"	"EPOP"	-0.0903388992248759	6.65873619617347	-0.696222787371665	0.487958447901141	0.854753111785169	-5.75134257728202
"LINC00310"	"LINC00310"	-0.0571002025406688	4.49096624794898	-0.696138667958893	0.488010886083919	0.854770781379132	-5.75139774461065
"RARS2"	"RARS2"	0.139158083497609	7.86679263729592	0.695962406139776	0.488120773817502	0.854815324961856	-5.75151331953214
"ANKRD2"	"ANKRD2"	-0.0690761614449737	4.79269106517347	-0.695962005440239	0.488121023642937	0.854815324961856	-5.75151358223794
"ERO1A"	"ERO1A"	0.136209741177034	6.80244961219388	0.695724108268534	0.488269358524593	0.855000907782567	-5.75166952547111
"ZNF205"	"ZNF205"	0.111383248837321	5.90605646082653	0.695155371000605	0.488624080577928	0.85554782842928	-5.75204212286434
"LZTS3"	"LZTS3"	-0.142425013990426	7.309571684	-0.694985523798846	0.488730041810082	0.855659128543797	-5.75215333656161
"PSMA4"	"PSMA4"	-0.0851370676889935	10.3786119908878	-0.694902924100481	0.488781577176316	0.855675129859449	-5.75220741203161
"G6PC2"	"G6PC2"	0.0668006333157942	5.38580226309184	0.694744960077428	0.48888014191691	0.855710100046773	-5.75231080848593
"GPSM2"	"GPSM2"	0.163176704330148	8.86323643746939	0.694595153636631	0.488973626621774	0.855710100046773	-5.75240884384995
"FOXRED2"	"FOXRED2"	0.0696509729043084	5.66611166135714	0.694592697344584	0.488975159519453	0.855710100046773	-5.75241045110643
"DSTYK"	"DSTYK"	-0.079885275631578	5.90898808630612	-0.694558778151859	0.488996327732017	0.855710100046773	-5.75243264530355
"USP43"	"USP43"	0.0742750988421061	4.83326560483673	0.694526290172669	0.489016603226169	0.855710100046773	-5.75245390201548
"PSMB6"	"PSMB6"	0.0786709953157878	10.1971569193673	0.694429301223616	0.489077136008065	0.855710100046773	-5.75251735551615
"SCGN"	"SCGN"	-0.297035456837319	6.17581830083673	-0.694285552980673	0.489166859758525	0.855710100046773	-5.75261138442411
"B4GALT5"	"B4GALT5"	0.151726137913876	8.35501444089796	0.694165825623947	0.489241597195904	0.855710100046773	-5.75268968603653
"FBH1"	"FBH1"	-0.100648144401912	8.29330420054082	-0.694148952106781	0.489252130657762	0.855710100046773	-5.7527007202314
"ASAP3"	"ASAP3"	0.142169746976077	8.41023062311224	0.6941060767662	0.489278896575953	0.855710100046773	-5.75272875675229
"STX16"	"STX16"	-0.0865528478612427	7.00594029346939	-0.694070521872912	0.489301093143824	0.855710100046773	-5.75275200507572
"PRR13"	"PRR13"	-0.0794102175933027	9.27936591860204	-0.694055736337206	0.489310323769499	0.855710100046773	-5.75276167256592
"HS3ST4"	"HS3ST4"	-0.137744810349281	5.08502243906122	-0.693800279675256	0.489469820670781	0.855914866626094	-5.75292867017057
"TUSC8"	"TUSC8"	-0.0491869551291844	4.12019172987755	-0.693674807782416	0.489548170700483	0.855977711968105	-5.75301067161361
"CERK"	"CERK"	-0.115300080014352	8.40574995388775	-0.693548061158955	0.489627323687485	0.856041950275858	-5.75309349125015
"TUBGCP5"	"TUBGCP5"	-0.109317041282297	5.98015479116327	-0.69335201492322	0.489749767907534	0.856127956382695	-5.75322156361376
"MTMR6"	"MTMR6"	-0.0802607037655481	4.69347538445918	-0.693330887692275	0.489762964300376	0.856127956382695	-5.75323536339495
"GJA8"	"GJA8"	0.0615620407751223	5.4960420845102	0.693265558555406	0.489803771111875	0.856127956382695	-5.75327803212797
"ZNF37BP"	"ZNF37BP"	-0.156510909784688	5.99335142803061	-0.693170047438201	0.489863433963742	0.856158095574143	-5.75334040660279
"GGT1"	"GGT1"	0.0931365386315797	5.83066630291837	0.693082945982813	0.489917847021151	0.856179055020165	-5.75339728165173
"EVC"	"EVC"	0.0686850173014379	6.15470622002041	0.692824738013465	0.49007917125194	0.856285162099536	-5.75356584337228
"MCUR1"	"MCUR1"	0.190967631918662	8.34403537144898	0.692806039123575	0.490090855147635	0.856285162099536	-5.75357804785191
"TRIM62"	"TRIM62"	0.106409413421054	7.27558369554082	0.692781337939746	0.490106289776065	0.856285162099536	-5.7535941694374
"C15orf62"	"C15orf62"	-0.0889303791291836	5.94307788392857	-0.692641639151655	0.490193586091243	0.856285162099536	-5.75368533517072
"MCRS1"	"MCRS1"	-0.0899407221244006	7.71310513411225	-0.692589651977553	0.490226074502234	0.856285162099536	-5.7537192567247
"HPN"	"HPN"	-0.109183550966507	5.15620019088776	-0.692578379212454	0.490233119360855	0.856285162099536	-5.75372661185482
"CRHBP"	"CRHBP"	-0.205738872602869	4.76002471741837	-0.692508170400242	0.490276997254361	0.856287697783383	-5.75377241826407
"WDR76"	"WDR76"	0.185418555100479	4.52100054109184	0.692261297763858	0.49043130048969	0.8563807974949	-5.75393344915219
"GAS6-AS1"	"GAS6-AS1"	0.0830229557511988	4.97487533085714	0.692202721606472	0.490467916339755	0.8563807974949	-5.75397164905953
"ELOVL5"	"ELOVL5"	0.178014986200962	10.3446791187959	0.692170658459626	0.490487959587	0.8563807974949	-5.75399255739402
"CPA1"	"CPA1"	-0.0493575153062191	3.81842054864286	-0.692107036447021	0.49052773217045	0.8563807974949	-5.75403404238448
"LOC105377938"	"LOC105377938"	-0.0356631365023912	3.92475839142857	-0.692069783644101	0.490551021157264	0.8563807974949	-5.7540583314736
"CNOT6"	"CNOT6"	0.13780670789952	8.75984250715306	0.692015613443116	0.490584887312889	0.8563807974949	-5.75409364851669
"NLK"	"NLK"	-0.165380104698562	6.35209644883673	-0.691863447917538	0.490680025066798	0.856459990714894	-5.75419284038911
"LINC00960"	"LINC00960"	0.154488036770336	5.34865391542857	0.691699280392064	0.490782678068907	0.856459990714894	-5.75429983177788
"SHANK1"	"SHANK1"	-0.0835260936889943	4.8941935297449	-0.691606699823078	0.490840573330446	0.856459990714894	-5.75436015737953
"PLOD3"	"PLOD3"	-0.103667997822964	8.72519991289796	-0.691512361624171	0.490899571559718	0.856459990714894	-5.7544216200354
"KLB"	"KLB"	-0.145148956004784	6.36859646691837	-0.691227531392449	0.491077725206551	0.856459990714894	-5.75460714057388
"RFK"	"RFK"	0.105087863411486	8.35275174985714	0.69122053291205	0.491082103011698	0.856459990714894	-5.75461169799283
"MADD"	"MADD"	0.0938838709425855	7.95329730420408	0.6911805685231	0.491107102604841	0.856459990714894	-5.75463772197666
"DENND1A"	"DENND1A"	0.155460948521533	5.65284613754082	0.691145748355289	0.491128884813206	0.856459990714894	-5.75466039493624
"SMG1P5"	"SMG1P5"	-0.194202602645934	6.79660683171429	-0.691113730033442	0.491148914755549	0.856459990714894	-5.75468124249177
"ZNF300"	"ZNF300"	-0.179862749258373	6.80111381637755	-0.691011824786447	0.491212667353186	0.856459990714894	-5.75474758799298
"ENTPD6"	"ENTPD6"	0.107922251942585	5.10961925281633	0.690998944994731	0.491220725357506	0.856459990714894	-5.75475597270364
"ATP6V0C"	"ATP6V0C"	-0.104964525421051	9.94507099284694	-0.690965965141277	0.4912413589237	0.856459990714894	-5.75477744179681
"FAM167B"	"FAM167B"	0.0785555474784712	5.27495124268367	0.69074553963666	0.491379278413001	0.856459990714894	-5.7549209074738
"C9orf50"	"C9orf50"	-0.0597803411913844	5.04648716709184	-0.690657771870502	0.491434200283498	0.856459990714894	-5.75497801920741
"MYOCD"	"MYOCD"	0.22628295209091	6.79041798931633	0.690654175566253	0.491436450791064	0.856459990714894	-5.75498035922056
"ARPC1A"	"ARPC1A"	0.125020512215317	10.2485516942143	0.690589538700667	0.491476900427958	0.856459990714894	-5.75502241453956
"TMOD2"	"TMOD2"	0.183305304545458	6.96878042310204	0.690526035169089	0.491516642594283	0.856459990714894	-5.75506372867315
"PYGB"	"PYGB"	0.101877542899524	9.39759026863265	0.690332892819185	0.491637526882449	0.856459990714894	-5.75518936013505
"JPT2"	"JPT2"	-0.135493367167461	8.04333177594898	-0.69028463301174	0.491667734349841	0.856459990714894	-5.755220745801
"UHRF2"	"UHRF2"	0.123893849636366	8.9513282594898	0.690283760919747	0.491668280231413	0.856459990714894	-5.75522131294426
"CRYBA1"	"CRYBA1"	0.0551108150526352	4.06794148635714	0.690162623392555	0.491744108864087	0.856459990714894	-5.7553000848205
"CDK16"	"CDK16"	0.134038615444975	6.74072359808163	0.690136759931309	0.491760299477981	0.856459990714894	-5.75531690123344
"ZNF566"	"ZNF566"	0.133476579636363	4.79788057196939	0.690123640314557	0.491768512513353	0.856459990714894	-5.75532543136498
"RARA-AS1"	"RARA-AS1"	0.0828656362057441	6.69822962606122	0.690035613397567	0.491823620338911	0.856459990714894	-5.75538266068376
"PRDX3"	"PRDX3"	0.15297632874163	10.2697515153776	0.690022982874245	0.49183152774955	0.856459990714894	-5.75539087162766
"CTBS"	"CTBS"	0.133233978679428	7.05558556026531	0.689985389387419	0.491855063774847	0.856459990714894	-5.7554153097991
"MOSPD2"	"MOSPD2"	-0.134687815674639	8.12233138040816	-0.689909604657612	0.491902511926438	0.856459990714894	-5.75546457071638
"ACACA"	"ACACA"	-0.106327940732054	8.8388740514898	-0.68983130143112	0.491951539506566	0.856459990714894	-5.75551546306007
"TOX4"	"TOX4"	-0.104551171320576	6.06372610908163	-0.68977284754399	0.491988140661818	0.856459990714894	-5.7555534508117
"C15orf65"	"C15orf65"	0.146308183363638	4.98995055261225	0.689686437059816	0.49204224967956	0.856459990714894	-5.75560960103672
"MAP3K10"	"MAP3K10"	0.057765792358853	6.6660495015102	0.689684017862738	0.492043764593062	0.856459990714894	-5.75561117295019
"NLRP14"	"NLRP14"	0.0621818828086118	4.76459778632653	0.689666692009909	0.49205461420441	0.856459990714894	-5.75562243055128
"LOC101928429"	"LOC101928429"	0.0500658284210536	4.10926688130612	0.689565561024114	0.492117945975869	0.856459990714894	-5.75568813557318
"EGR2"	"EGR2"	-0.22198362785167	8.07598670486735	-0.689560405126303	0.492121174898939	0.856459990714894	-5.75569148511576
"ERAL1"	"ERAL1"	0.114973146526319	7.5863218765102	0.689549766342871	0.492127837560342	0.856459990714894	-5.75569839655108
"PPP1R3C"	"PPP1R3C"	0.186101408727276	8.22140952494898	0.689501758250271	0.492157903795835	0.856459990714894	-5.75572958346884
"LRRC27"	"LRRC27"	-0.070889437799039	4.90723391754082	-0.689385407698438	0.492230775309578	0.856512952674645	-5.75580515795896
"TBL3"	"TBL3"	-0.110022317645932	7.64249796290816	-0.689226335774989	0.492330413155096	0.85661247661287	-5.75590846132111
"ARL3"	"ARL3"	0.123200108842109	9.17002903360204	0.689089840393269	0.492415918493086	0.856681677999449	-5.7559970843784
"PEAR1"	"PEAR1"	0.136470315057418	6.49817245612245	0.689027333791027	0.492455077448823	0.856681677999449	-5.75603766256226
"RBM47"	"RBM47"	0.221932472870814	8.58678255354082	0.688952773583838	0.492501789929874	0.856689099901289	-5.75608606096969
"CHCHD4"	"CHCHD4"	0.0842188893349309	7.31297108010204	0.688876874014623	0.49254934400839	0.85669798432621	-5.7561353234581
"CHST10"	"CHST10"	0.08736334109091	6.40241102826531	0.688623789639196	0.492707929432457	0.85680238078523	-5.75629954863408
"LOC100128325"	"LOC100128325"	0.0907812153301455	4.5766651252449	0.688597891260621	0.492724159205825	0.85680238078523	-5.75631635059318
"GNB2"	"GNB2"	-0.119701060956938	9.84663985084694	-0.688577846802558	0.492736720694355	0.85680238078523	-5.75632935430479
"SNRNP27"	"SNRNP27"	0.120064278779905	8.77174864444898	0.688461248533442	0.492809794113987	0.856855623242815	-5.75640498924503
"CLEC2L"	"CLEC2L"	0.1086547304067	5.72053607740816	0.688197562116257	0.492975071046201	0.857069158319018	-5.7565759905462
"SLC36A4"	"SLC36A4"	0.215717169875596	7.54888413155102	0.687989958264691	0.493105217009707	0.857113317400264	-5.75671057655024
"SCGB1D2"	"SCGB1D2"	0.335120594703351	9.41821876122449	0.687956996699996	0.493125882192573	0.857113317400264	-5.75673194126869
"C16orf46"	"C16orf46"	-0.0762888491961702	4.9783885310102	-0.687953822854208	0.493127872053306	0.857113317400264	-5.75673399840889
"TCEAL9"	"TCEAL9"	0.173365419047855	10.474897032551	0.68783323873452	0.49320347619109	0.857121736369986	-5.75681214850621
"ZNF441"	"ZNF441"	-0.061805677253588	4.03233229058163	-0.687810632184368	0.493217650805183	0.857121736369986	-5.75682679821403
"CNIH2"	"CNIH2"	0.0775632154449788	7.21046234291837	0.687659562408446	0.493312379295371	0.857143742736858	-5.7569246836296
"LINC02282"	"LINC02282"	0.0461758178468896	3.95513420932653	0.687604608721849	0.493346840527024	0.857143742736858	-5.7569602855032
"RUNDC1"	"RUNDC1"	0.0946996202583756	6.37338437507143	0.687509550683108	0.493406454124622	0.857143742736858	-5.75702186242656
"ABHD17B"	"ABHD17B"	-0.0913477687751163	6.36568542709184	-0.687414852126097	0.493465846176024	0.857143742736858	-5.75708319810639
"LOC286177"	"LOC286177"	0.0391750692918671	3.87918400659184	0.687402538413291	0.493473569247352	0.857143742736858	-5.757091173009
"AK3"	"AK3"	-0.185346477832534	7.84914104437755	-0.687384113039927	0.493485125630595	0.857143742736858	-5.75710310582805
"TTF2"	"TTF2"	0.143654971062201	5.24380757263265	0.687214750091795	0.493591356864025	0.857254483743793	-5.75721277547604
"LRRC29"	"LRRC29"	-0.0760915599425838	5.1154750029898	-0.687146591369802	0.493634112256382	0.857254972265578	-5.75725690357398
"ERI3"	"ERI3"	0.151618930411483	7.5868680025	0.687025453694148	0.493710105869215	0.857266809372574	-5.75733532122022
"WEE2-AS1"	"WEE2-AS1"	-0.0598880298851672	4.52363713655102	-0.686864160087945	0.493811300476742	0.857266809372574	-5.75743971229534
"CLP1"	"CLP1"	-0.108106005516745	8.34381131990816	-0.6868363763035	0.493828732988835	0.857266809372574	-5.75745769183066
"SERPINB4"	"SERPINB4"	-0.39357401688995	4.44420792554082	-0.686749241220175	0.493883406738166	0.857266809372574	-5.75751407430815
"ELSPBP1"	"ELSPBP1"	0.0588452068995213	5.06713639166327	0.68673848830777	0.4938901539849	0.857266809372574	-5.75752103170186
"SLC4A1"	"SLC4A1"	0.0828948602344495	6.17428430777551	0.686729527731622	0.493895776613204	0.857266809372574	-5.75752682932843
