"Gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"COA5"	"COA5"	-0.339751980473336	7.73393497721429	-4.41756165340585	2.56133392463804e-05	4.60743338689568e-05	0.995794450888101
"SMIM1"	"SMIM1"	0.470954178544121	5.71840961327551	4.41745119578184	2.56242583253409e-05	4.6089867728398e-05	0.995383493817811
"TMCO3"	"TMCO3"	-0.546398951143379	9.35294330088776	-4.41712647388685	2.56563841256688e-05	4.6143539548064e-05	0.994175407368588
"CFDP1"	"CFDP1"	0.559612636306987	6.07649268208163	4.41484492432873	2.588320430716e-05	4.6547332489656e-05	0.985688869388972
"ARMH4"	"ARMH4"	-0.30724357290349	5.01134699214286	-4.41401069498153	2.59666215683695e-05	4.66931863074129e-05	0.982586571447764
"PPM1K"	"PPM1K"	-0.703917427189337	7.00559624346939	-4.41381522424515	2.59862048131197e-05	4.67242380172111e-05	0.981859719658616
"PTS"	"PTS"	0.476509653534935	8.93234219962245	4.4129226672658	2.60758070239413e-05	4.68811698881353e-05	0.97854104859745
"UBE2Q1"	"UBE2Q1"	0.604659231937505	5.67897916059184	4.41277913192188	2.60902440943452e-05	4.69029479430096e-05	0.978007402963464
"SNX24"	"SNX24"	-0.549246111451279	6.68340766606122	-4.41224076083772	2.61444633141579e-05	4.69962329060962e-05	0.976005913303479
"C1QTNF1-AS1"	"C1QTNF1-AS1"	0.254548497953128	4.57320673773469	4.4118797168749	2.61808848814594e-05	4.70575117608421e-05	0.974663760214418
"MCOLN2"	"MCOLN2"	0.771524047086407	5.82624886520408	4.41134743743316	2.62346697786441e-05	4.71499857651268e-05	0.972685186665081
"LINC00487"	"LINC00487"	0.163865981602945	3.6784229447551	4.41094175034133	2.6275734597672e-05	4.72195843099292e-05	0.971177285919461
"PTPDC1"	"PTPDC1"	0.491219551989897	6.58726519379592	4.40807436503414	2.65677540086566e-05	4.7740115665662e-05	0.960522135048765
"DGKI"	"DGKI"	0.321260226977945	4.43499999764286	4.40797939508698	2.65774793136829e-05	4.77533397122819e-05	0.960169307954325
"GABRG2"	"GABRG2"	0.629692331219671	3.82683784435714	4.40751884231281	2.66246905359286e-05	4.78339085888061e-05	0.958458360060683
"KLHL20"	"KLHL20"	-0.619213216174625	7.00618390196939	-4.4072973320055	2.66474263596783e-05	4.78704945453839e-05	0.957635494688808
"LOC102725116"	"LOC102725116"	0.141726951959563	3.70276945935714	4.40725825866189	2.66514387927775e-05	4.78734415409958e-05	0.957490348106712
"CD80"	"CD80"	0.482284880718753	4.4896657307449	4.40680341422063	2.66981896002418e-05	4.79531512593824e-05	0.955800791264223
"SNAI3"	"SNAI3"	0.200213480113971	4.82436015919388	4.40577668894676	2.68040119219588e-05	4.8138936876748e-05	0.951987366332188
"LOC100289473"	"LOC100289473"	-0.249174712219663	4.85520976593878	-4.40574960709007	2.68068086629734e-05	4.8139676060574e-05	0.951886787972753
"SLC35F1"	"SLC35F1"	0.587328932901662	6.17315944572449	4.40514169652654	2.68696617148336e-05	4.82482546610753e-05	0.949629199361001
"B4GALT7"	"B4GALT7"	0.23774853026379	6.54144012073469	4.40493861522403	2.68906903654553e-05	4.82782854013709e-05	0.94887506585535
"PRF1"	"PRF1"	0.680627315111219	6.99262468464286	4.40493398482968	2.68911700184418e-05	4.82782854013709e-05	0.948857871361082
"LINC00687"	"LINC00687"	0.282882129818938	4.99349642756122	4.40445806024418	2.69405141356772e-05	4.83625719826e-05	0.947090638932154
"OSTCP1"	"OSTCP1"	0.12758560952022	3.99188895979592	4.40441797173532	2.69446745225969e-05	4.83657386952662e-05	0.946941785667053
"MAP2K6"	"MAP2K6"	-0.482389363063415	5.97737277738775	-4.40419311065641	2.69680221114206e-05	4.84033428434684e-05	0.946106867351927
"EHMT1"	"EHMT1"	-0.348754869902567	5.20496776632653	-4.4040252872154	2.69854601405739e-05	4.84303345204697e-05	0.945483750742269
"KDM3B"	"KDM3B"	-0.380809041054221	8.95231602926531	-4.40390469458539	2.69979972781169e-05	4.84485266350345e-05	0.945036008643604
"KLHL25"	"KLHL25"	0.326584734022984	6.36691040108163	4.40360298178506	2.7029388795686e-05	4.84978194931202e-05	0.943915830935279
"SH3RF3"	"SH3RF3"	-0.524038677898892	6.71955322555102	-4.40359163247937	2.70305703143338e-05	4.84978194931202e-05	0.943873695049857
"RFX6"	"RFX6"	0.161571517460481	3.85164978034694	4.40357142156773	2.70326744932667e-05	4.84978194931202e-05	0.943798659392834
"ELMO1"	"ELMO1"	-0.506650529631426	6.48870911362245	-4.40294529511544	2.70979395430789e-05	4.86105869520897e-05	0.941474197409806
"PNMA3"	"PNMA3"	0.472062970307912	5.52001726589796	4.40274561971766	2.71187849172987e-05	4.86436576596017e-05	0.940732959504181
"NUP37"	"NUP37"	0.49733054164615	8.95603275490816	4.4027132887959	2.71221616018177e-05	4.86453912387351e-05	0.940612942310264
"ANKRD20A11P"	"ANKRD20A11P"	0.303911206998166	7.10757546505102	4.40196623380053	2.72002981444803e-05	4.8781199346903e-05	0.937839927733168
"SLC35C1"	"SLC35C1"	-0.327704246943008	6.30173879636735	-4.40166240077731	2.7232138994097e-05	4.88339636888369e-05	0.936712211698313
"SACS-AS1"	"SACS-AS1"	0.156865634288604	4.01881583317347	4.4014841870779	2.72508320273602e-05	4.88631434619946e-05	0.936050772541042
"SETBP1"	"SETBP1"	0.572368154748167	9.06159264953061	4.40080653824343	2.73220245167074e-05	4.89864458399846e-05	0.933535846818443
"COX7A2L"	"COX7A2L"	0.247304104160849	10.2266016585918	4.39994298442865	2.74130080099582e-05	4.91452070230046e-05	0.930331357618456
"NR4A1"	"NR4A1"	0.62227009209743	7.20209267713265	4.39958842373733	2.74504489264777e-05	4.92079590268318e-05	0.929015770470509
"EFCAB11"	"EFCAB11"	0.453500175680149	6.67289837108163	4.39934464735104	2.74762198652307e-05	4.92497820195339e-05	0.928111286574928
"OLFM4"	"OLFM4"	0.413785343102945	3.8255895940102	4.39921036696312	2.74904253540728e-05	4.92708689211661e-05	0.927613080225215
"SCN10A"	"SCN10A"	-0.22054887446966	4.70425661078571	-4.39918622469054	2.7492980110779e-05	4.92710724183851e-05	0.927523508782754
"UBE2B"	"UBE2B"	-0.547421254792276	9.85866071314286	-4.39912565970319	2.74993901600398e-05	4.92781844624063e-05	0.927298805073378
"SLIT2-IT1"	"SLIT2-IT1"	0.176008890132355	4.01119868757143	4.39865581016296	2.75491669046324e-05	4.93630003228157e-05	0.925555674857493
"LAIR2"	"LAIR2"	-0.382297516239888	5.86863604316327	-4.39841145050088	2.75750891907958e-05	4.94050621516051e-05	0.924649155967496
"MIR3663HG"	"MIR3663HG"	0.153582206803312	3.64782925261225	4.3979645234854	2.7622561247061e-05	4.94857228518934e-05	0.922991245689633
"SEMG1"	"SEMG1"	0.130837016451291	3.79970457435714	4.39740715874532	2.76818743987302e-05	4.95875806327834e-05	0.920923816730313
"IL6"	"IL6"	0.555534116966914	4.76157865685714	4.39662316308109	2.77655130593103e-05	4.97329916645421e-05	0.918016045323829
"ZNF252P-AS1"	"ZNF252P-AS1"	0.207345593059747	4.11426972839796	4.39626831627517	2.78034491518899e-05	4.97965226934595e-05	0.916700064055829
"SLC15A2"	"SLC15A2"	0.444247796793201	4.90354085140816	4.39624148174111	2.78063200217707e-05	4.97972455190238e-05	0.916600548677741
"ANKRD18B"	"ANKRD18B"	0.198828267375003	4.4789081252449	4.39509981426181	2.79287257113108e-05	5.00120194331813e-05	0.912367073893654
"CDKL2"	"CDKL2"	0.439657078746332	4.55789383585714	4.39484517078925	2.79560985614957e-05	5.00565948604212e-05	0.911422918386504
"ADGRG5"	"ADGRG5"	0.45135887463052	4.63919432256122	4.39462580494935	2.79797000077506e-05	5.00944101176643e-05	0.91060959316705
"BTN3A1"	"BTN3A1"	-0.522532586160841	8.20573737187755	-4.39417341039537	2.80284336169265e-05	5.01772109003395e-05	0.908932372154717
"LINC00892"	"LINC00892"	0.144448739530336	3.90786888855102	4.39353160316826	2.80977120272825e-05	5.02967735562433e-05	0.906553116128982
"ZFP82"	"ZFP82"	0.526258589964163	6.58526906616327	4.39311768527756	2.81424790712282e-05	5.03724419204149e-05	0.905018797026909
"PRODH2"	"PRODH2"	-0.296779927018378	4.75096202883674	-4.39243355036217	2.82166222254626e-05	5.05006727300268e-05	0.902483045163398
"RBKS"	"RBKS"	0.291917276534932	6.39820431937755	4.39234667938434	2.82260503492396e-05	5.05130674054534e-05	0.902161076149603
"DTHD1"	"DTHD1"	0.137291405182905	3.64444620714286	4.39190881516451	2.82736181358991e-05	5.05937082043488e-05	0.900538289675679
"KIAA2012-AS1"	"KIAA2012-AS1"	0.182964637363972	4.58112686056122	4.39185087629483	2.82799181715061e-05	5.06004954304528e-05	0.900323568214694
"HCN1"	"HCN1"	0.578273134580886	3.71663133984694	4.39125488041076	2.83448030181894e-05	5.07120963847281e-05	0.898114917965278
"TSEN2"	"TSEN2"	0.374775100754597	6.92297817496939	4.39074612413003	2.84003039088273e-05	5.08068900719608e-05	0.896229721023389
"IL10"	"IL10"	0.186545903393386	3.93680703061225	4.38953566132941	2.85327768073954e-05	5.10393542766695e-05	0.891744940550411
"MRPS15"	"MRPS15"	-0.549235210996318	7.86064488436735	-4.38889655629816	2.86029607119207e-05	5.11603647685835e-05	0.889377383680285
"FCGR1B"	"FCGR1B"	0.678813854363975	5.0121104237449	4.38800771733544	2.87008463925823e-05	5.13308978946823e-05	0.88608507615709
"RXFP1"	"RXFP1"	0.152704619215078	4.01798330244898	4.38785753216363	2.87174178141625e-05	5.13559847371294e-05	0.885528826490691
"CCR4"	"CCR4"	0.253628698152577	4.52749892287755	4.38774099872598	2.87302824668546e-05	5.13744388259526e-05	0.885097223562984
"PAX4"	"PAX4"	0.138733844016544	3.49535358368367	4.3864384513146	2.88744555618993e-05	5.16276697914434e-05	0.880273525808495
"DCAF4L1"	"DCAF4L1"	0.118457100860296	3.70038429089796	4.38598240513867	2.8925098063534e-05	5.17136375424135e-05	0.878584887014722
"CLNK"	"CLNK"	-0.204578301437497	5.70683187054082	-4.38568033684145	2.89586889775195e-05	5.17691071420086e-05	0.877466459556506
"TIA1"	"TIA1"	0.498296240848353	8.71304071346939	4.38563218960618	2.89640465734706e-05	5.17740990162393e-05	0.877288196088117
"ZAN"	"ZAN"	-0.273267759426465	5.08396925190816	-4.3852098803803	2.90110801449693e-05	5.18535804610269e-05	0.875724667299296
"HIST3H2A"	"HIST3H2A"	0.644511261014712	8.25196738944898	4.38475300103439	2.90620468643446e-05	5.19400772038491e-05	0.874033262642434
"SRRD"	"SRRD"	-0.356892505988959	7.19741939329592	-4.38466707927863	2.90716414270934e-05	5.19526243069795e-05	0.873715186542657
"PTCHD1"	"PTCHD1"	-0.232050865417275	4.3145121214898	-4.3839691111763	2.91496942670007e-05	5.2087497068692e-05	0.87113151487049
"LINC01720"	"LINC01720"	0.158900858854781	3.60617149386735	4.38327715300447	2.92272746057244e-05	5.22215017145305e-05	0.868570363658223
"NTF3"	"NTF3"	0.630682509727029	6.47952075955102	4.38314198247999	2.92424527747454e-05	5.22439961363801e-05	0.868070087534501
"CDHR5"	"CDHR5"	-0.265051133520214	4.96674038563265	-4.38103961633782	2.94795067964361e-05	5.26628505640353e-05	0.860290412812344
"KLC1"	"KLC1"	0.587748310046879	6.73323514844898	4.38041734563304	2.95500263345048e-05	5.27841562535898e-05	0.85798822129711
"SLFNL1"	"SLFNL1"	0.251110499743572	5.70745716640816	4.37956278042675	2.96471362057278e-05	5.29529336318765e-05	0.854826977748567
"C9orf47"	"C9orf47"	0.252937985486215	4.39452592894898	4.37866039844103	2.97500140238517e-05	5.31319823947792e-05	0.85148929968505
"CCDC7"	"CCDC7"	-0.236254343639702	4.64430646718367	-4.37798267578075	2.98275055094349e-05	5.32656648112656e-05	0.848982883391892
"KRTCAP3"	"KRTCAP3"	-0.42924003919761	6.0644006455102	-4.37747425696181	2.98857664316689e-05	5.33603279216012e-05	0.847102773880086
"FOXG1"	"FOXG1"	1.31503185680147	4.46478008503061	4.37747394467831	2.98858022506951e-05	5.33603279216012e-05	0.847101619115233
"CNIH3"	"CNIH3"	0.369798356078126	4.48627759676531	4.37551182804241	3.01116772953553e-05	5.37588662407922e-05	0.83984718283689
"VN1R4"	"VN1R4"	0.228906846332725	4.20783572631633	4.37476226807093	3.01983992021904e-05	5.39089236774995e-05	0.837076451178333
"C14orf119"	"C14orf119"	-0.386294067333633	9.39165231571429	-4.374562356944	3.02215690083767e-05	5.39455140440495e-05	0.836337538269516
"TMEM165"	"TMEM165"	-0.58366203781066	8.76833649457143	-4.37364584692584	3.03280127366464e-05	5.41307287817239e-05	0.832950219187228
"IFT52"	"IFT52"	0.350876096784933	8.55670315053061	4.37265356770779	3.04436640727219e-05	5.43323434414844e-05	0.829283405578297
"PAPOLB"	"PAPOLB"	0.168513443955884	3.87197074515306	4.37201723234498	3.05180535011386e-05	5.44602894618462e-05	0.826932222692551
"BAIAP2L2"	"BAIAP2L2"	0.57650846546875	4.05146208761225	4.37161568717044	3.05650854890751e-05	5.4539397084785e-05	0.825448680274415
"POLM"	"POLM"	0.370677039413611	5.82616083363265	4.37088557556044	3.06507808572611e-05	5.46874743672296e-05	0.822751457222336
"ORC3"	"ORC3"	0.514496993431996	8.35967291156122	4.37056180094087	3.06888573843789e-05	5.47505708997543e-05	0.821555446531591
"SHC3"	"SHC3"	-0.791349613244479	7.19738650233673	-4.37022399363548	3.07286328204505e-05	5.48166869555554e-05	0.820307663420587
"GALNT2"	"GALNT2"	-0.367837629478855	6.60610791813265	-4.36998395591993	3.07569265035998e-05	5.48623108813217e-05	0.819421058447236
"ANKRD13D"	"ANKRD13D"	0.410645311520229	6.60309022020408	4.36987692767781	3.07695502168742e-05	5.48799780865298e-05	0.819025748789199
"MGAT4D"	"MGAT4D"	0.138610198602025	3.74469662459184	4.36953165158033	3.08103087473785e-05	5.49478184543908e-05	0.817750513363884
"CDC14C"	"CDC14C"	0.106938879388789	3.5489440800102	4.36923819252471	3.08449914124238e-05	5.50048119523722e-05	0.816666711401116
"PTPRG"	"PTPRG"	0.802877775202216	8.34151893477551	4.3690480079064	3.08674886247678e-05	5.50400674011564e-05	0.815964348484923
"LOC100506207"	"LOC100506207"	0.171567420435665	4.58837610935714	4.36865962843621	3.09134797674405e-05	5.51172051365947e-05	0.814530104532834
"PPP1R26-AS1"	"PPP1R26-AS1"	0.173180324103862	4.40426672707143	4.36817278319505	3.09712244043017e-05	5.52152832922906e-05	0.812732358633769
"KIF27"	"KIF27"	0.126894602056989	3.85038650738776	4.36790405160631	3.10031431682679e-05	5.5267306002928e-05	0.811740086659184
"TP73"	"TP73"	-0.275339244448523	5.50092963580612	-4.36714813803099	3.10930975345988e-05	5.54227667173724e-05	0.808949151564076
"IL1B"	"IL1B"	0.504757699754596	4.97699084470408	4.36703298764962	3.11068226067937e-05	5.54423349234296e-05	0.808524029435035
"BRPF3"	"BRPF3"	-0.20537304108823	5.32566468310204	-4.36642501680124	3.11793851639341e-05	5.55667576833274e-05	0.806279595680073
"FBXO21"	"FBXO21"	-0.405774814801463	9.9005226127449	-4.36598229760911	3.12323273060817e-05	5.56561947747349e-05	0.804645351007376
"BPY2"	"BPY2"	-1.24544633196507	4.68261147353061	-4.36551825130886	3.12879129032678e-05	5.57503263111728e-05	0.802932500084441
"OAZ2"	"OAZ2"	-0.298245299980698	8.8923850932449	-4.36545137043082	3.12959320653489e-05	5.57596925207395e-05	0.802685644833178
"LINC00515"	"LINC00515"	0.333387835352024	4.96326743513265	4.3654205935114	3.12996229506457e-05	5.57613461040587e-05	0.802572049034706
"MGAM"	"MGAM"	0.159057103295041	4.14300535638776	4.36521679841607	3.13240734309857e-05	5.57999800580392e-05	0.801819866988969
"ARHGAP26"	"ARHGAP26"	-0.396836137138786	5.00247851111224	-4.36501626380333	3.13481507152187e-05	5.58379424486153e-05	0.801079742141479
"C5orf47"	"C5orf47"	0.212573176547798	4.31538739226531	4.3643432047802	3.14290924408439e-05	5.59771772620502e-05	0.798595811778486
"EIF3D"	"EIF3D"	-0.254003445112129	11.1131879396837	-4.36219768356407	3.16884594156886e-05	5.64341459796033e-05	0.790679474981265
"OR51B2"	"OR51B2"	0.271362917840076	5.08647491365306	4.36202117979602	3.17098882002216e-05	5.64673260583265e-05	0.790028345614766
"NUP205"	"NUP205"	0.52475923445037	8.20918648458163	4.36081141842529	3.18571382798841e-05	5.67245365595854e-05	0.785565967790624
"PCDH15"	"PCDH15"	0.112564970018386	3.49186852555102	4.36078160416372	3.18607755345158e-05	5.67260085226828e-05	0.785456004193663
"LGALS3BP"	"LGALS3BP"	0.54933761636949	8.99455461868367	4.36022535105974	3.19287103147583e-05	5.68419476301285e-05	0.783404475547422
"ABTB1"	"ABTB1"	-0.329343005397972	5.5105328055	-4.36012703204407	3.19407324635324e-05	5.68583350953849e-05	0.783041881551672
"ZNRD2"	"ZNRD2"	-0.381424534841903	7.9172788457449	-4.35980434694671	3.19802200971113e-05	5.69236072158036e-05	0.781851879225868
"MT1G"	"MT1G"	-0.577316654098336	10.3801771828673	-4.35976072072681	3.19855623383223e-05	5.69280956502961e-05	0.781690998453507
"ZNF593"	"ZNF593"	0.370357175070786	7.39115695586735	4.35935586146778	3.20351803822152e-05	5.70113786839123e-05	0.78019804756712
"UPK2"	"UPK2"	-0.181391714940256	4.49957580226531	-4.35927369300722	3.20452597010351e-05	5.70242881807435e-05	0.779895056250751
"ARL8A"	"ARL8A"	0.265071678721518	7.77243052162245	4.35823409994078	3.21730473999051e-05	5.72466380739032e-05	0.776061952332799
"ABLIM2"	"ABLIM2"	0.415491266939339	5.15963910641837	4.35706511997131	3.23173264719523e-05	5.74982898610203e-05	0.771752522461067
"LOC100506571"	"LOC100506571"	0.233754932884199	5.59896212665306	4.35692101962449	3.23351549175869e-05	5.75249388895246e-05	0.771221352528404
"KAT6A"	"KAT6A"	-0.738172739043193	5.06923677528571	-4.35616570105191	3.24287600404036e-05	5.76863796840707e-05	0.768437358654626
"EIF3M"	"EIF3M"	-0.585891535501832	6.73638445862245	-4.35601941312223	3.24469193941733e-05	5.77135960282541e-05	0.767898200496862
"MED24"	"MED24"	0.241239771200371	4.62315936541837	4.35582121375857	3.24715383837074e-05	5.77522963692604e-05	0.767167737338867
"LCA5L"	"LCA5L"	0.317040024251838	4.90475479402041	4.35547431261298	3.25146714708704e-05	5.78239152609549e-05	0.765889288373182
"MRPL16"	"MRPL16"	-0.456406058636023	8.60529763819388	-4.35532850406102	3.25328175418196e-05	5.78510886737045e-05	0.76535195473753
"BRAP"	"BRAP"	-0.38611085753676	4.9839031535	-4.35510028246035	3.25612396359003e-05	5.78965289024206e-05	0.76451093701013
"ZBTB37"	"ZBTB37"	0.596118195813424	6.39031991333673	4.35504026388318	3.25687181612641e-05	5.79047250395343e-05	0.764289767952612
"KDM2A"	"KDM2A"	-0.587512584607531	7.97976154537755	-4.35381047279755	3.27223196438769e-05	5.81726924489005e-05	0.759758429952705
"DCTN6"	"DCTN6"	-0.444450331880496	9.91663619405102	-4.35341313988581	3.27720958556794e-05	5.82560516694714e-05	0.758294586284658
"LINC01393"	"LINC01393"	0.132316830752761	3.83850226419388	4.35327770000439	3.27890798808055e-05	5.82811095758959e-05	0.757795622846092
"KCNG2"	"KCNG2"	-0.227575134729777	4.47680738282653	-4.35238586585908	3.29011271327086e-05	5.84751187847356e-05	0.754510349254551
"GP1BA"	"GP1BA"	0.31946747376287	5.33512107769388	4.35206100410214	3.29420334193485e-05	5.85426662413236e-05	0.753313760508717
"LINC01831"	"LINC01831"	0.169816939737137	4.00742919060204	4.35194425310881	3.29567465712873e-05	5.85636569861148e-05	0.752883737215064
"ZNF358"	"ZNF358"	0.389173240855703	7.79412008034694	4.35118697207702	3.30523343401985e-05	5.87257914874887e-05	0.750094670352991
"DRD1"	"DRD1"	0.155833499972431	3.82807169113265	4.35117531984815	3.30538072287505e-05	5.87257914874887e-05	0.75005175775063
"FBXL8"	"FBXL8"	-0.385413998744481	5.16144559936735	-4.35110811777386	3.30623030761928e-05	5.87357154288179e-05	0.74980426877497
"LINC01741"	"LINC01741"	0.249096743397978	4.99771338262245	4.35098422151624	3.30779718584247e-05	5.87583793362599e-05	0.749347995632678
"ENTPD1-AS1"	"ENTPD1-AS1"	0.473821790454044	6.55426189807143	4.34948797209398	3.32677642756517e-05	5.90903182588645e-05	0.74383844839872
"DHX30"	"DHX30"	0.415593488439344	7.29994091552041	4.34861771375994	3.33786351101138e-05	5.92820303086437e-05	0.740634540462813
"MB21D2"	"MB21D2"	0.434757500692101	7.74443368241837	4.34846140713901	3.3398586266857e-05	5.93122451934866e-05	0.740059134361402
"SLC22A5"	"SLC22A5"	0.424134898964157	6.62084261185714	4.34843407162812	3.34020765840138e-05	5.93132246784402e-05	0.739958506540957
"GTF2B"	"GTF2B"	-0.467010327399811	8.93551665690816	-4.3481727119769	3.34354658857494e-05	5.93672919831161e-05	0.738996407816567
"CARD8"	"CARD8"	-0.421406047125916	5.31787038790816	-4.34706239797721	3.35776701929017e-05	5.96145423560288e-05	0.734909635298387
"RSPRY1"	"RSPRY1"	0.666754905669124	7.02631232566327	4.34570206420724	3.37526910194891e-05	5.99200072870392e-05	0.729903570886534
"ST6GALNAC1"	"ST6GALNAC1"	-0.230000822341909	4.34623537014286	-4.34491410549534	3.38544719260793e-05	6.00954095764343e-05	0.727004347980755
"IL6R"	"IL6R"	-0.181011575102938	5.02606813753061	-4.34455679243004	3.39007236442772e-05	6.01722192694087e-05	0.725689764367449
"TRAF6"	"TRAF6"	-0.331457457016539	7.0669165165102	-4.34448404319086	3.39101479949449e-05	6.01836543248306e-05	0.725422123030428
"IQCF4"	"IQCF4"	0.115345136832719	3.64374393037755	4.34397583110006	3.39760551804618e-05	6.02953241631284e-05	0.723552517318669
"AIPL1"	"AIPL1"	0.286773472602948	5.61217767718367	4.34392425413987	3.39827508071355e-05	6.03019043028324e-05	0.723362784792212
"SRGAP2C"	"SRGAP2C"	-0.385712640702206	8.98660066817347	-4.34387751524273	3.39888194641039e-05	6.03073708346382e-05	0.72319085102736
"TEX26"	"TEX26"	0.305340567013787	4.01976484744898	4.34367957926643	3.40145313885575e-05	6.03476869739149e-05	0.722462737414207
"ZSCAN1"	"ZSCAN1"	0.275924628819856	4.73457542791837	4.3432056231345	3.40761746264358e-05	6.0451738813866e-05	0.720719366616442
"GLYCTK-AS1"	"GLYCTK-AS1"	0.35472895401379	4.86894088695918	4.34298800539292	3.41045142888547e-05	6.04966964222143e-05	0.719918938277721
"LOC105370612"	"LOC105370612"	0.1482554582546	3.75747805457143	4.34286076408705	3.41210950434068e-05	6.05207892838632e-05	0.71945093965673
"DHX16"	"DHX16"	0.247797440318019	8.39977441511225	4.34226622587344	3.41986720926061e-05	6.06530578949973e-05	0.717264327613377
"C16orf58"	"C16orf58"	-0.232373265848339	5.11753367435714	-4.34103844876116	3.43594145139539e-05	6.09327882554373e-05	0.712749411999206
"GUCY1B2"	"GUCY1B2"	0.288090550668206	4.67768957577551	4.34096104131564	3.43695731855886e-05	6.09454485683303e-05	0.712464789961401
"OR2C1"	"OR2C1"	0.20812666510846	4.823159673	4.34077854945114	3.43935342161256e-05	6.09825793801338e-05	0.711793793128954
"POLR3B"	"POLR3B"	-0.143324858232536	3.91020901688776	-4.34037249531696	3.44469065853951e-05	6.10718478226485e-05	0.710300858096576
"C1orf198"	"C1orf198"	-0.570789272249074	10.0683099747959	-4.34029385217975	3.44572527843955e-05	6.10848250283228e-05	0.710011722649033
"TCAF1"	"TCAF1"	0.684030809622243	7.87864880267347	4.33998691444214	3.4497661825641e-05	6.11500158926922e-05	0.708883284660451
"PPIF"	"PPIF"	-0.72632089503584	8.11800289240816	-4.33996851378986	3.45000857637658e-05	6.11500158926922e-05	0.70881563749922
"DHX58"	"DHX58"	-0.33470252992555	6.32571980009184	-4.33990174239997	3.45088830113267e-05	6.11602376025296e-05	0.708570164414229
"GAPDH"	"GAPDH"	-0.57659438137131	12.5487127916735	-4.33936560821377	3.45795980696515e-05	6.12801850768088e-05	0.706599255835122
"WDR20"	"WDR20"	-0.434430040372233	6.81169653232653	-4.33802402430337	3.47571630959953e-05	6.15894488820433e-05	0.701668119562016
"TTC12"	"TTC12"	-0.447554027391537	6.29500080741837	-4.337840963689	3.47814600903158e-05	6.16270923538621e-05	0.700995340841701
"NEUROD6"	"NEUROD6"	0.589958349250923	5.31486771027551	4.33755580399425	3.48193409608649e-05	6.16887955243273e-05	0.69994736915223
"S100A1"	"S100A1"	0.772107871115812	6.59176470889796	4.336763671125	3.49247774173386e-05	6.18701643653248e-05	0.69703649918628
"ANKRD33"	"ANKRD33"	0.216870460571687	4.48341196431633	4.33624886300363	3.49934656445287e-05	6.19864066266037e-05	0.695144914886472
"RSPH9"	"RSPH9"	-0.208645521092826	4.22542505772449	-4.33587433123775	3.50435193301737e-05	6.2069622697753e-05	0.693768850646179
"SYF2"	"SYF2"	-0.28612986367831	9.5698206209898	-4.33500142356482	3.51604456782465e-05	6.2271259663395e-05	0.69056202087508
"CX3CL1"	"CX3CL1"	-0.612149227510105	6.9167193955	-4.33493545781487	3.51692970863005e-05	6.22814708337987e-05	0.690319698152201
"INTS12"	"INTS12"	-0.514185017774807	8.49224952146939	-4.33454718253931	3.52214401388155e-05	6.23683388595993e-05	0.688893434194422
"NDN"	"NDN"	-0.817849180615811	8.36660881319388	-4.33431761032235	3.52523053677039e-05	6.241751725909e-05	0.688050180093911
"PRLH"	"PRLH"	-0.308422010767463	5.92830781304082	-4.33324991756963	3.53961960875818e-05	6.26667917224266e-05	0.684128779165387
"ACOT11"	"ACOT11"	-0.342125072066174	5.32635628705102	-4.33092746945855	3.57111453152422e-05	6.32188444783381e-05	0.675601205947587
"PPME1"	"PPME1"	0.201911235465996	4.25938100612245	4.33044899706137	3.57763661285529e-05	6.33287491293267e-05	0.673844735557506
"TNFRSF17"	"TNFRSF17"	0.883785857946693	4.33650669627551	4.33036953274924	3.57872090608372e-05	6.33423871327613e-05	0.673553035144805
"MYL2"	"MYL2"	0.253237661820775	4.29028720060204	4.32954917583429	3.58993323467572e-05	6.35352704975974e-05	0.670541852743743
"ZRANB2"	"ZRANB2"	-0.423130620576284	9.31301476716327	-4.32839221482052	3.60580370837482e-05	6.38105534819193e-05	0.666295799118511
"TEX43"	"TEX43"	0.139204405375923	3.82893933880612	4.32797564655771	3.61153447444396e-05	6.39041924159887e-05	0.664767180240974
"LOC283214"	"LOC283214"	0.194677022225183	4.19401372713265	4.32796156852146	3.61172830049637e-05	6.39041924159887e-05	0.664715521904598
"ASB6"	"ASB6"	-0.257187366122232	7.42039015194898	-4.32683063260142	3.62733179643212e-05	6.41746473066177e-05	0.66056600789761
"XKR8"	"XKR8"	0.215757162733464	8.33234897637755	4.32567641577963	3.64332348331143e-05	6.44519220472212e-05	0.656331835102296
"ZNF165"	"ZNF165"	0.566767935061584	4.69708613859184	4.32551286355609	3.64559499047299e-05	6.44864537184193e-05	0.655731916123725
"PEX7"	"PEX7"	-0.614523662406246	6.89106644544898	-4.32524384366332	3.64933426257749e-05	6.45469401644041e-05	0.654745169250178
"B3GNT8"	"B3GNT8"	-0.309153370972423	5.01528122806122	-4.32476167974947	3.65604540582395e-05	6.4659975837491e-05	0.65297672900295
"WDR88"	"WDR88"	0.134743882160848	4.1422876695	4.32397207954102	3.66706139099159e-05	6.48491194728672e-05	0.650080989706555
"C17orf77"	"C17orf77"	0.142708553040444	3.59617810745918	4.32243625514588	3.68857990341172e-05	6.52239426936733e-05	0.644449617521242
"CCL19"	"CCL19"	-1.29676568659926	8.5250846057551	-4.32233464698515	3.69000782426892e-05	6.52434760553829e-05	0.644077101260529
